관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20150102,포항,1.8,-5.8,-2.1,3.2,-9,-9,41,7.6
20150102,군산,-0.8,-7.1,-4.5,1.8,1.1,1.7,85.9,6.3
20150102,대구,1.5,-5.4,-2,3.3,-9,-9,44.5,6.9
20150102,전주,-0.1,-7.2,-4.2,1.1,0,1,71.5,7.1
20150102,울산,2.9,-4.5,-1,3.9,-9,-9,36.9,7.4
20150102,창원,3.8,-5.4,-1,2.1,-9,-9,42.3,9.2
20150102,광주,1.7,-5,-2.3,1.3,4.6,8.6,77.9,6.7
20150102,부산,3.7,-4.6,-1,3.4,-9,-9,41.3,8.3
20150102,통영,4.6,-4.8,-0.6,2.9,0,-9,49.5,9.4
20150102,목포,5,-1.3,1,6.6,0.1,0.2,77.8,6.3
20150102,여수,3,-3.1,-1.1,5.5,0.2,0,52.3,6.1
20150102,흑산도,5.4,1.4,3.1,9,0,-9,53.5,4
20150102,완도,6,-0.7,1.4,5.7,0,-9,61.9,6.7
20150102,고창,-0.4,-8.1,-3.8,2.2,6.5,9.2,89.1,7.7
20150102,순천,1.2,-6.9,-3.3,3.2,1,5.5,70.8,8.1
20150102,고산,1.6,-5.1,-2.7,7.6,0.1,0.3,79.8,6.7
,,,,,,,,,
20150102,제주,8.5,3.9,6.1,6.3,0,-9,53.1,4.6
20150102,고산(제주),8.2,3,5.2,14.5,0,-9,62.4,5.2
20150102,성산,7.5,1.4,3.9,3.8,0.3,-9,59.9,6.1
20150102,서귀포,8.7,3.1,5.4,3.1,0.1,-9,55,5.6
20150102,진주,3.9,-9.5,-3.3,1.2,-9,-9,55.4,13.4
20150102,강화,-1.8,-10.8,-6.5,1.9,-9,-9,54.3,9
20150102,양평,-1,-11.6,-6.1,2.1,-9,-9,50.9,10.6
20150102,이천,-1.4,-11.7,-6.2,1.8,-9,-9,45,10.3
20150102,인제,-1.8,-11.7,-7.9,1.7,-9,-9,50.1,9.9
20150102,홍천,-1.7,-13.4,-8.1,1.4,-9,-9,51.9,11.7
20150102,태백,-5.3,-12.1,-9,2.3,-9,-9,43.3,6.8
20150102,정선군,-2.6,-11.2,-7.3,2.6,-9,-9,45.6,8.6
20150102,제천,-2.1,-14.8,-9.2,1.6,-9,-9,61,12.7
20150102,보은,-1.2,-10.3,-6.1,2,0,-9,60.6,9.1
20150102,천안,-0.7,-9.9,-5,2.3,0,0,61.4,9.2
20150102,보령,-0.4,-6.8,-4.3,1.6,2.4,4.5,74.8,6.4
20150102,부여,-0.4,-12,-5.9,1,2,-9,81.3,11.6
20150102,금산,-1.2,-9.8,-6.1,1.1,0.1,-9,74.8,8.6
20150102,부안,-0.6,-10.1,-4.2,1.1,1.5,-9,80,9.5
20150102,임실,-2.5,-12.6,-6.9,1.1,0.4,-9,78.9,10.1
20150102,정읍,0.4,-8,-3.9,0.7,1.5,-9,83.9,8.4
20150102,남원,-1.6,-9.2,-5.2,1.2,0.8,-9,73.8,7.6
20150102,장수,-3,-12.2,-6,2.6,0.2,-9,75.4,9.2
20150102,고창군,0.9,-7.5,-3.3,1.3,5.5,-9,79.5,8.4
20150102,영광군,3.6,-6.4,-1.9,3,1.5,-9,82.5,10
20150102,김해시,3.1,-7.6,-3.1,2.7,-9,-9,33.1,10.7
20150102,순창군,-0.4,-9.5,-4.6,1.2,1,-9,79.5,9.1
20150102,북창원,3.5,-7.1,-2.1,2.1,-9,-9,46.6,10.6
20150102,양산시,3.6,-5,-1.4,2.8,-9,-9,41,8.6
20150102,보성군,4.9,-4.2,-0.3,4.1,0,-9,64,9.1
20150102,강진군,5.4,-3.8,0.1,3.8,0,-9,65.1,9.2
20150102,장흥,6,-4.7,0,3.8,0,-9,68.5,10.7
20150102,해남,6.1,-2.4,1,3,1,-9,68.1,8.5
20150102,고흥,5.9,-3.6,0.2,3.1,-9,-9,65.9,9.5
20150102,의령군,2.9,-10.3,-4.3,1.6,-9,-9,64.4,13.2
20150102,함양군,0.3,-5.9,-2.4,3.4,0,-9,66.5,6.2
20150102,광양시,3,-4,-1.3,3.5,0,-9,67.5,7
20150102,진도군,5.6,-0.3,2.2,4.6,0,-9,63.9,5.9
20150102,봉화,-1.8,-13.2,-7.5,3,-9,-9,44.4,11.4
20150102,영주,-1.7,-7.9,-5,6.4,-9,-9,41.6,6.2
20150102,문경,-0.8,-8,-4.9,3.2,-9,-9,39.9,7.2
20150102,청송군,-0.3,-10.1,-5.5,3.4,0,-9,48.1,9.8
20150102,영덕,0.8,-7,-3.5,4.4,-9,-9,35,7.8
20150102,의성,-0.1,-14.2,-7.5,1.9,-9,-9,59.8,14.1
20150102,구미,0.8,-6.2,-2.5,2.9,0,-9,49,7
20150102,영천,0.5,-6.7,-3.2,4.4,-9,-9,42.3,7.2
20150102,경주시,1.3,-6.8,-2.7,4.7,-9,-9,42,8.1
20150102,거창,-0.7,-8.7,-4.1,2.6,0.1,0.2,54.9,8
20150102,합천,1.5,-10,-4.5,1.5,-9,-9,54.1,11.5
20150102,밀양,2.9,-10.4,-3.8,1.9,-9,-9,49.5,13.3
20150102,산청,0.4,-4.5,-1.8,4.5,0,-9,44.3,4.9
20150102,거제,4.8,-4.3,-0.3,2.4,-9,-9,41.6,9.1
20150102,남해,3.7,-4.4,-0.4,1.9,-9,-9,54.5,8.1
20150103,속초,6.9,-7.2,1.1,2.5,-9,-9,32.5,14.1
20150103,철원,0.7,-16.1,-5.9,1.1,-9,-9,60.4,16.8
20150103,동두천,3.2,-13,-4,1.3,-9,-9,57.8,16.2
20150103,파주,2.9,-15.6,-4.8,1.3,-9,-9,61.4,18.5
20150103,대관령,-0.8,-14,-6.8,5.2,-9,-9,47.4,13.2
20150103,춘천,1.3,-14.7,-6.6,0.6,-9,-9,69.8,16
20150103,백령도,5.6,-2.9,2,6.5,-9,-9,62.5,8.5
20150103,북강릉,7.5,-6.7,0.9,2.7,-9,-9,24.3,14.2
20150103,강릉,6.6,-3.8,1.4,4.1,-9,-9,22.6,10.4
20150103,동해,8.6,-5.1,2,2.3,-9,-9,21.1,13.7
20150103,서울,3.1,-9.2,-2.7,1.9,-9,-9,56.1,12.3
20150103,인천,2.3,-8,-1.9,2.5,-9,-9,70.5,10.3
20150103,원주,1.8,-12.7,-5,0.7,-9,-9,64.4,14.5
20150103,울릉도,5.2,-1.8,1.7,3.3,0,0,53.1,7
20150103,수원,2.4,-9.9,-2.6,1.2,-9,-9,59.6,12.3
20150103,영월,1.9,-14.9,-6.5,0.8,-9,-9,61.9,16.8
20150103,충주,1,-13.8,-6.2,0.8,-9,-9,63,14.8
20150103,서산,3.2,-10.1,-2.1,1.3,-9,-9,78.9,13.3
20150103,울진,7.4,-5,1.2,3.4,-9,-9,24.6,12.4
20150103,청주,3.1,-9,-2.4,0.8,-9,-9,59.6,12.1
20150103,대전,3.9,-9.9,-2.9,0.8,-9,-9,73.5,13.8
20150103,추풍령,1.5,-10.5,-4.1,3,-9,-9,60.5,12
20150103,안동,2.6,-12.9,-3.9,1.7,-9,-9,52.4,15.5
20150103,상주,2.9,-6.4,-1.5,2.7,-9,-9,50.1,9.3
20150103,포항,5.6,-4.6,0.5,3.4,-9,-9,34.8,10.2
20150103,군산,3.4,-9.1,-2.1,1.5,-9,-9,77.8,12.5
20150103,대구,5.2,-6.1,-0.3,2,-9,-9,43.1,11.3
20150103,전주,5.2,-9,-2,1,-9,-9,60.5,14.2
20150103,울산,7.4,-5.2,1,1.5,-9,-9,26.9,12.6
20150103,창원,6.4,-5,0.6,1.8,-9,-9,34.5,11.4
20150103,광주,4.2,-8.3,-1.9,0.9,-9,-9,70.4,12.5
20150103,부산,7.9,-3.8,1.8,4.1,-9,-9,32,11.7
20150103,통영,6.8,-5.1,1.3,1.5,-9,-9,44,11.9
20150103,목포,5.6,-4.5,0.4,1.4,-9,-9,79.6,10.1
20150103,여수,6.5,-3.8,1.1,4.1,-9,-9,37.4,10.3
20150103,흑산도,7.7,1.7,4.6,3.3,-9,-9,61.8,6
20150103,완도,6.7,-2.6,1.9,1.9,-9,-9,65,9.3
20150103,고창,2.9,-13,-4.6,0.9,-9,-9,86.9,15.9
20150103,순천,4.7,-6,-1.5,2.6,-9,-9,61.4,10.7
20150103,고산,4.5,-4.7,-0.6,3.7,-9,-9,80.6,9.2
,,,,,,,,,
20150103,제주,9.6,3.5,6.8,2.1,-9,-9,61.3,6.1
20150103,고산(제주),10.1,2.8,6.8,5.3,-9,-9,68,7.3
20150103,성산,9.9,-0.7,5,2.4,-9,-9,68.9,10.6
20150103,서귀포,11.5,3.7,7.6,1.7,-9,-9,68.8,7.8
20150103,진주,6.8,-11,-3,0.5,-9,-9,53.1,17.8
20150103,강화,2.1,-11.9,-3.7,1.1,-9,-9,67.5,14
20150103,양평,0,-13.5,-5.8,0.9,-9,-9,66,13.5
20150103,이천,1,-14,-5.8,0.8,-9,-9,57.3,15
20150103,인제,-0.1,-14.3,-6.1,2.2,-9,-9,56.3,14.2
20150103,홍천,2,-15.3,-6.6,0.6,-9,-9,59,17.3
20150103,태백,2.8,-10.7,-3.8,1.8,-9,-9,30,13.5
20150103,정선군,0,-14.1,-6.7,1.2,-9,-9,55,14.1
20150103,제천,0.3,-16.5,-7.7,1,-9,-9,68.1,16.8
20150103,보은,2.3,-13.7,-6.2,0.7,-9,-9,70.9,16
20150103,천안,2.5,-11.2,-3.7,1.5,-9,-9,71.8,13.7
20150103,보령,3.9,-8.1,-1.1,1.7,-9,-9,69.4,12
20150103,부여,3.2,-14.2,-4.9,0.4,-9,-9,79.3,17.4
20150103,금산,3.7,-13.2,-5.1,0.5,-9,-9,76.9,16.9
20150103,부안,3.4,-12.2,-3.1,0.7,-9,-9,74.8,15.6
20150103,임실,3.2,-15,-6.4,0.6,-9,-9,73.6,18.2
20150103,정읍,4.7,-9.2,-2.3,1.1,-9,-9,76,13.9
20150103,남원,2.7,-11.7,-4.8,1.3,-9,-9,68.8,14.4
20150103,장수,3.3,-14.6,-6.2,0.8,-9,-9,80.1,17.9
20150103,고창군,5.5,-10.9,-2.8,0.5,-9,-9,76,16.4
20150103,영광군,4.1,-11.4,-3.2,1,-9,-9,78,15.5
20150103,김해시,5.3,-6.9,-1.1,2.6,-9,-9,24.8,12.2
20150103,순창군,4.1,-12.7,-4.9,0.8,-9,-9,76.4,16.8
20150103,북창원,5.7,-6.2,0,1,-9,-9,35.9,11.9
20150103,양산시,7.4,-5.6,0.8,2.4,-9,-9,33.1,13
20150103,보성군,6.4,-5,0.7,3.4,-9,-9,55.1,11.4
20150103,강진군,5.9,-6,-0.2,1.7,-9,-9,71,11.9
20150103,장흥,6.7,-7,-0.7,1.5,-9,-9,78.5,13.7
20150103,해남,6.7,-5.7,0.1,0.9,-9,-9,80.1,12.4
20150103,고흥,6.5,-5.5,0.7,1.9,-9,-9,65.6,12
20150103,의령군,4.5,-11.9,-4.3,0.5,-9,-9,66.4,16.4
20150103,함양군,5.5,-10.8,-2.2,1.8,-9,-9,59.3,16.3
20150103,광양시,6.8,-5.6,0.3,1.5,-9,-9,53.5,12.4
20150103,진도군,6.2,-3,1.4,1.3,-9,-9,79.3,9.2
20150103,봉화,2.5,-15.4,-6,1.6,-9,-9,48.5,17.9
20150103,영주,1.9,-13.5,-3.8,4.3,-9,-9,50,15.4
20150103,문경,2.5,-9.5,-3,1.6,-9,-9,43.6,12
20150103,청송군,2.4,-15.1,-5.5,1.4,-9,-9,54.1,17.5
20150103,영덕,4.5,-6.6,-0.6,3.3,-9,-9,29.3,11.1
20150103,의성,2.8,-16.3,-7.1,0.8,-9,-9,66.8,19.1
20150103,구미,4.1,-8.7,-2.1,1.7,-9,-9,56.1,12.8
20150103,영천,4.6,-8.1,-1.5,2.6,-9,-9,39.3,12.7
20150103,경주시,5.5,-9.8,-2,2.1,-9,-9,42.4,15.3
20150103,거창,5.1,-12.8,-4.7,0.7,-9,-9,54.9,17.9
20150103,합천,6,-11.5,-3.9,0.7,-9,-9,53.8,17.5
20150103,밀양,7.3,-11,-2.4,0.7,-9,-9,47.1,18.3
20150103,산청,6.3,-9.8,-2.7,0.8,-9,-9,43.3,16.1
20150103,거제,5.9,-4.5,1.7,1.4,-9,-9,37.8,10.4
20150103,남해,5.9,-7,0.1,0.9,-9,-9,50.9,12.9
20150104,속초,10.4,1.9,5.8,2.2,-9,-9,50.8,8.5
20150104,철원,5.6,-5.6,-0.3,0.8,0.2,0.3,82.3,11.2
20150104,동두천,7.2,-2.6,1.3,0.9,-9,-9,73.9,9.8
20150104,파주,6.3,-4,0.8,0.9,-9,-9,72.6,10.3
20150104,대관령,2.7,-6.2,-1.3,4.8,-9,-9,77.4,8.9
20150104,춘천,4.6,-3.9,-0.4,0.5,0,-9,82,8.5
20150104,백령도,7,3.5,4.8,3.8,-9,-9,72.6,3.5
20150104,북강릉,10.7,-0.5,4.5,1.6,-9,-9,50,11.2
20150104,강릉,11.5,0.6,5.7,3.1,-9,-9,44.8,10.9
20150104,동해,10.8,0.5,5.1,2.5,-9,-9,46.6,10.3
20150104,서울,8.5,0.2,2.5,2,0,-9,70.1,8.3
20150104,인천,8.1,0.8,3.5,2.5,-9,-9,91,7.3
20150104,원주,5,-2.3,0,0.6,0,-9,79,7.3
20150104,울릉도,7.6,3.5,5,2.4,-9,-9,61.4,4.1
20150104,수원,8.5,-2.1,2.1,1.1,-9,-9,74.1,10.6
20150104,영월,6.6,-4.9,-0.4,0.6,-9,-9,72.9,11.5
20150104,충주,7.1,-3.9,0.1,0.7,-9,-9,74.1,11
20150104,서산,9.3,-3,1.8,1,-9,-9,88.3,12.3
20150104,울진,9.7,-0.8,3.9,2.5,-9,-9,57.1,10.5
20150104,청주,10,-2.4,2.7,0.5,-9,-9,68.8,12.4
20150104,대전,10.3,-2.6,2,0.8,-9,-9,81.4,12.9
20150104,추풍령,8.5,-3.6,1.3,1.8,-9,-9,72.1,12.1
20150104,안동,9,-3.9,0.8,0.9,-9,-9,65.6,12.9
20150104,상주,9.9,-2.7,2.1,1.1,-9,-9,67.3,12.6
20150104,포항,11.1,0.3,5,2.6,-9,-9,55.5,10.8
20150104,군산,9.4,-1.6,2.5,0.8,-9,-9,89.6,11
20150104,대구,10.8,-3.1,2.9,0.9,-9,-9,59.6,13.9
20150104,전주,10.7,-0.7,3.3,0.8,-9,-9,73.4,11.4
20150104,울산,12.6,-2,4.4,1.1,-9,-9,49.4,14.6
20150104,창원,11.2,-0.3,4.8,1.1,-9,-9,55.1,11.5
20150104,광주,10.4,-1.2,3.4,0.5,-9,-9,74.5,11.6
20150104,부산,13,2.1,7,2.6,-9,-9,53.8,10.9
20150104,통영,11.5,2.6,6.4,1.5,-9,-9,75.8,8.9
20150104,목포,10.5,0.8,4.9,1.8,-9,-9,89.8,9.7
20150104,여수,11.5,2.2,6.2,2.3,-9,-9,57.8,9.3
20150104,흑산도,10.3,7,8.7,2.7,-9,-9,70.9,3.3
20150104,완도,12.4,0.9,5.8,1.8,-9,-9,71.6,11.5
20150104,고창,9.4,-3.6,1.6,0.9,-9,-9,88.4,13
20150104,순천,11.8,-2.6,2.9,1.2,-9,-9,74.4,14.4
20150104,고산,9.9,2.5,5.3,4.2,-9,-9,75.5,7.4
,,,,,,,,,
20150104,제주,15,7.7,11.5,2.8,-9,-9,64.8,7.3
20150104,고산(제주),16.3,8.4,12.1,6.4,-9,-9,67.1,7.9
20150104,성산,16.5,4.4,9.7,2.3,-9,-9,67.9,12.1
20150104,서귀포,16.3,8.6,11.9,2.3,-9,-9,60.6,7.7
20150104,진주,12.2,-6.6,0.4,0.5,-9,-9,71.8,18.8
20150104,강화,7.7,-2.4,1.9,1.3,-9,-9,79.4,10.1
20150104,양평,5.5,-3.8,-0.1,0.6,-9,-9,79.1,9.3
20150104,이천,5.7,-4.3,-0.5,0.6,-9,-9,68.9,10
20150104,인제,4.9,-5,-0.6,1,-9,-9,75.3,9.9
20150104,홍천,5.1,-3.9,-0.8,0.4,-9,-9,71.8,9
20150104,태백,3.6,-4.7,-0.4,1.8,-9,-9,63,8.3
20150104,정선군,4.5,-5.9,-0.9,1.2,-9,-9,72.3,10.4
20150104,제천,5.5,-6.2,-1.9,0.5,-9,-9,77.4,11.7
20150104,보은,8.9,-5.9,-0.2,0.7,-9,-9,78.8,14.8
20150104,천안,9.8,-2.3,1.9,1.8,-9,-9,74.8,12.1
20150104,보령,8.6,0,3.1,1.5,-9,-9,87.6,8.6
20150104,부여,10,-3.8,0.7,0.5,-9,-9,86.1,13.8
20150104,금산,10,-5.3,0.2,0.7,-9,-9,84.6,15.3
20150104,부안,9.9,-2,2.3,0.8,-9,-9,80.6,11.9
20150104,임실,9.5,-4.6,0.7,0.7,-9,-9,77.6,14.1
20150104,정읍,10.1,-2.1,3.2,0.8,-9,-9,85.3,12.2
20150104,남원,9.8,-3.4,1.3,1.1,-9,-9,72.5,13.2
20150104,장수,9.7,-4.1,1.1,1.4,-9,-9,82.5,13.8
20150104,고창군,10.8,-2.6,3,0.5,-9,-9,79.1,13.4
20150104,영광군,10.7,-2.5,2.8,0.7,-9,-9,84,13.2
20150104,김해시,11.9,-2.1,4.3,1.1,-9,-9,41.6,14
20150104,순창군,10.9,-4,1.7,1,-9,-9,79.6,14.9
20150104,북창원,12,-2.1,4,0.7,-9,-9,61.5,14.1
20150104,양산시,12.1,-3,3,1.5,-9,-9,60.9,15.1
20150104,보성군,12.9,-2.8,3.8,2,-9,-9,67.6,15.7
20150104,강진군,12.2,-2,3.5,1.4,-9,-9,78,14.2
20150104,장흥,13.3,-3.1,3.5,1,-9,-9,83.3,16.4
20150104,해남,12.1,-1.2,4.1,1,-9,-9,85.5,13.3
20150104,고흥,12.7,-2.6,3.8,0.9,-9,-9,79.3,15.3
20150104,의령군,11,-7.4,-0.1,0.6,-9,-9,77.3,18.4
20150104,함양군,10.9,-3.6,2.4,1.5,-9,-9,77.1,14.5
20150104,광양시,13.1,0.5,6.1,1.2,-9,-9,70.6,12.6
20150104,진도군,11.5,-0.3,3.9,1,-9,-9,89.5,11.8
20150104,봉화,8,-6.1,-1.2,1.7,-9,-9,72,14.1
20150104,영주,7.6,-3.4,0.4,2.4,-9,-9,65.1,11
20150104,문경,9.9,-3.8,1.4,1.3,-9,-9,66,13.7
20150104,청송군,8.5,-5.5,-0.4,0.9,-9,-9,70.8,14
