관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20170101,청송군,8,-6.7,-0.3,0.9,-9,-9,79.6,14.7
20170101,영덕,9.9,1.6,5.8,3.5,-9,-9,52.6,8.3
20170101,의성,9.9,-6.1,0,0.6,-9,-9,79.1,16
20170101,구미,10,-3,1.9,0.5,-9,-9,89.4,13
20170101,영천,10,-2.6,2.6,1.5,-9,-9,75.4,12.6
20170101,경주시,10.8,-2.3,2.8,2,-9,-9,75.1,13.1
20170101,거창,10.4,-6.3,0.8,0.5,-9,-9,80,16.7
20170101,합천,10.9,-4.5,1.3,0.9,-9,-9,75.1,15.4
20170101,밀양,11.5,-3.5,2.5,0.5,-9,-9,79.6,15
20170101,산청,12.3,-2.4,3.1,0.8,-9,-9,70,14.7
20170101,거제,12.2,0,4.8,0.6,-9,-9,77.3,12.2
20170101,남해,10.6,-1,3.9,0.8,-9,-9,80.9,11.6
20170102,속초,10.5,4.7,8.2,2.5,-9,-9,50.3,5.8
20170102,북춘천,8.6,-2.3,2.2,0.6,0,-9,86.5,10.9
20170102,철원,7.2,-2.7,3.2,1.5,0,-9,82.3,9.9
20170102,동두천,9.7,0.2,4.5,1.3,0,-9,76.9,9.5
20170102,파주,8.7,-3.1,3,1.1,0,-9,85.5,11.8
20170102,대관령,3.4,-2.1,1.1,6.7,-9,-9,75.4,5.5
20170102,춘천,8.7,-0.9,2.8,1,0.2,-9,87.9,9.6
20170102,백령도,7.5,3.4,5.2,4.6,-9,-9,76,4.1
20170102,북강릉,12,3.1,7.7,2,-9,-9,53,8.9
20170102,강릉,11.8,6.2,8.6,4.1,-9,-9,44.6,5.6
20170102,동해,14.2,6.1,10,2.8,-9,-9,46.9,8.1
20170102,서울,9.2,1.8,5,2.1,0.3,-9,77.8,7.4
20170102,인천,8.7,2.4,5.7,3.3,0.2,-9,82.9,6.3
20170102,원주,7.9,0.6,3.7,0.5,0,-9,78.1,7.3
20170102,울릉도,12.4,6.9,8.8,3,-9,-9,49,5.5
20170102,수원,10.3,2.7,5.2,1.6,0.6,-9,86.4,7.6
20170102,영월,8.2,-1.1,3.3,0.8,0.2,-9,84.5,9.3
20170102,충주,8.8,-0.6,3.6,0.8,0.1,-9,79.6,9.4
20170102,서산,10.9,0.4,5.3,1.6,0.4,-9,93.8,10.5
20170102,울진,13.8,1.3,7.7,2.9,-9,-9,52.9,12.5
20170102,청주,11.3,1.2,5.5,1.1,0,-9,71.1,10.1
20170102,대전,10.8,-0.4,4.7,1.5,-9,-9,83,11.2
20170102,추풍령,8.4,-2.6,3.9,2.6,-9,-9,76.9,11
20170102,안동,10.5,-4.4,3.3,1.2,-9,-9,74.6,14.9
20170102,상주,10.3,-1.1,5.4,1.8,-9,-9,71,11.4
20170102,포항,12.9,3.3,8,2.6,-9,-9,61,9.6
20170102,군산,10.7,-0.3,4.9,1.1,0,-9,92.6,11
20170102,대구,12.3,-0.4,5.3,1.4,-9,-9,73.4,12.7
20170102,전주,10.3,1.5,6.1,1.6,-9,-9,81.9,8.8
20170102,울산,13.6,2.6,8.2,2.1,-9,-9,64.3,11
20170102,창원,15.1,2.3,8.3,1.2,-9,-9,61.3,12.8
20170102,광주,13.3,2.7,7.2,1,0,-9,81.6,10.6
20170102,부산,15.1,5.3,9.5,2.7,-9,-9,55.4,9.8
20170102,통영,13.5,3.6,9,1.3,-9,-9,68.6,9.9
20170102,목포,13.2,5.1,7.8,2,0.1,-9,89.1,8.1
20170102,여수,13.7,5.4,9.4,3.3,0,-9,57,8.3
20170102,흑산도,12.7,6.3,8.6,3,0,-9,96.4,6.4
20170102,완도,14,5.2,8.9,1.3,0,-9,82.1,8.8
20170102,고창,12.9,0.2,5.6,1.4,0,-9,93.9,12.7
20170102,순천,13.8,-2,6.5,1.7,0,-9,68.6,15.8
20170102,고산,14,3.7,7.1,4.5,-9,-9,79.3,10.3
20170102,홍성,11.1,0.8,6,1.9,0,-9,84.8,10.3
20170102,제주,13.8,9.8,11.3,1.6,0.9,-9,79.6,4
20170102,고산(제주),14,9.8,11.6,4.4,0.3,-9,79.6,4.2
20170102,성산,14.6,7.3,10.6,2.1,0.1,-9,79.6,7.3
20170102,서귀포,15.1,9.9,11.8,1,0.3,-9,85.8,5.2
20170102,진주,14.3,-1.8,4.4,0.5,-9,-9,72.8,16.1
20170102,강화,8.5,-1.2,4.5,1.7,0.2,-9,81.8,9.7
20170102,양평,6.6,0.1,2.4,0.6,0.3,-9,90.3,6.5
20170102,이천,10,-0.2,3.6,1.1,0.2,-9,78.4,10.2
20170102,인제,6.8,-1.8,2.4,1.9,-9,-9,76.5,8.6
20170102,홍천,7.8,-0.5,2.2,0.7,-9,-9,85.8,8.3
20170102,태백,5.2,-3.4,2.1,1.7,-9,-9,66.3,8.6
20170102,정선군,6.4,-2.6,1.8,1.2,-9,-9,78.8,9
20170102,제천,6.7,-2.8,1,0.8,0,-9,86.4,9.5
20170102,보은,11.1,-3.3,2.8,0.6,-9,-9,82.9,14.4
20170102,천안,11,-0.3,4.8,1.2,0,-9,79.5,11.3
20170102,보령,10.1,1.3,5.9,0.9,-9,-9,90.4,8.8
20170102,부여,11,-2.1,2.5,0.6,-9,-9,90.3,13.1
20170102,금산,10,-3.3,1.8,0.6,-9,-9,91.6,13.3
20170102,부안,10.9,0.9,5.7,0.9,-9,-9,81,10
20170102,임실,9,-3.1,2.5,0.6,-9,-9,85.8,12.1
20170102,정읍,11.1,-0.1,5.5,0.9,0,-9,82.4,11.2
20170102,남원,11.3,-0.9,4,1.1,0.4,-9,80.3,12.2
20170102,장수,8.4,-3.5,2.2,1.1,-9,-9,84,11.9
20170102,고창군,13.3,-0.2,6.3,0.8,0,-9,85.9,13.5
20170102,영광군,12.9,-0.3,5.8,1.5,-9,-9,84.4,13.2
20170102,김해시,14.3,1.8,8.1,2,-9,-9,64.4,12.5
20170102,순창군,10.6,-2.7,2.8,1.1,0,-9,84.6,13.3
20170102,북창원,14.6,1.9,7.6,1.2,-9,-9,65.5,12.7
20170102,양산시,14.8,2.1,7.8,1.9,-9,-9,67.1,12.7
20170102,보성군,14.2,0.8,7.3,1.5,0,-9,75.5,13.4
20170102,강진군,14.3,1,7.7,1.4,-9,-9,80.5,13.3
20170102,장흥,14.8,0.4,7.6,1.2,0,-9,78.6,14.4
20170102,해남,13.4,0.2,7.3,1.6,0,-9,76.9,13.2
20170102,고흥,14.1,-0.2,7.3,0.9,0,-9,78.5,14.3
20170102,의령군,15.4,-1.7,6.5,1.4,-9,-9,74.8,17.1
20170102,함양군,11.4,-2.4,5.6,1.7,-9,-9,77.3,13.8
20170102,광양시,15.2,4,8.9,1.5,0,-9,73.1,11.2
20170102,진도군,13.4,2.4,8.1,1.4,0,-9,82.3,11
20170102,봉화,7.7,-4.9,0.2,1.2,-9,-9,81.9,12.6
20170102,영주,8.9,-3.5,2.5,3.2,-9,-9,73.6,12.4
20170102,문경,10.6,-3,4,2.1,-9,-9,68.9,13.6
20170102,청송군,10.7,-6.1,2.3,1.3,-9,-9,77,16.8
20170102,영덕,11.8,3.5,6.9,3.2,-9,-9,58.1,8.3
20170102,의성,11.2,-5,1.1,0.7,-9,-9,81,16.2
20170102,구미,10.4,-2.1,4.5,0.7,-9,-9,83.6,12.5
20170102,영천,11.5,-2.3,5.1,2.2,-9,-9,70.8,13.8
20170102,경주시,13.1,-1.7,4.4,1.7,-9,-9,78.8,14.8
20170102,거창,12.3,-3.1,4.2,1.8,-9,-9,74.6,15.4
20170102,합천,13.8,-2,4.5,1,-9,-9,73.8,15.8
20170102,밀양,14.3,-1.2,5.3,0.7,-9,-9,75.1,15.5
20170102,산청,12.2,-1.1,6.3,1.5,0,-9,66.9,13.3
20170102,거제,14,2.1,8.3,1.1,-9,-9,75.5,11.9
20170102,남해,15.1,1.9,8.9,1.1,-9,-9,69.6,13.2
20170103,속초,11.3,1.7,6.2,2,-9,-9,35.5,9.6
20170103,북춘천,7.8,-6.2,-0.3,1,-9,-9,74.9,14
20170103,철원,5.4,-6,-0.5,1.4,-9,-9,70.3,11.4
20170103,동두천,8.1,-4.6,0.7,1.2,-9,-9,66.5,12.7
20170103,파주,6.3,-8.2,-1.7,0.7,-9,-9,79.3,14.5
20170103,대관령,4.1,-6,-0.6,5.3,-9,-9,56,10.1
20170103,춘천,7.4,-4.3,0.6,1.2,-9,-9,78.3,11.7
20170103,백령도,7.2,2.2,5,4.3,-9,-9,61.6,5
20170103,북강릉,11.4,-0.1,5.6,1.6,-9,-9,41.9,11.5
20170103,강릉,12.3,3,6.8,3.1,-9,-9,32.1,9.3
20170103,동해,12.2,5.6,8.2,2.6,-9,-9,37.1,6.6
20170103,서울,7.7,-2.3,2,1.8,-9,-9,61.8,10
20170103,인천,7.3,-0.3,3.4,2,-9,-9,68.8,7.6
20170103,원주,6.5,-3.2,1.4,0.6,-9,-9,71.6,9.7
20170103,울릉도,9.8,5.3,7,3.8,0.5,-9,50.9,4.5
20170103,수원,8.5,-2.9,1.8,1.2,-9,-9,75.5,11.4
20170103,영월,7.8,-3.9,1.8,0.7,-9,-9,71.6,11.7
20170103,충주,7.7,-3.4,0.9,1,-9,-9,71.5,11.1
20170103,서산,8.1,-3.3,1.5,1.3,-9,-9,88.5,11.4
20170103,울진,10.8,0.7,6.3,2.7,-9,-9,43,10.1
20170103,청주,8.7,0.6,3.9,1.3,-9,-9,66,8.1
20170103,대전,9.2,-1.5,3.3,1.4,-9,-9,77.1,10.7
20170103,추풍령,7.6,-0.3,3.5,4.3,-9,-9,57.1,7.9
20170103,안동,9.4,-1.3,3.1,1.6,-9,-9,56.6,10.7
20170103,상주,9.4,1.8,5.2,2.6,-9,-9,52,7.6
20170103,포항,11.6,2.3,6.6,2.3,-9,-9,45.8,9.3
20170103,군산,8.8,-1.4,3.3,1.4,-9,-9,88.6,10.2
20170103,대구,10.9,0.9,5.2,2,-9,-9,49.8,10
20170103,전주,8.7,-0.3,3.3,1.2,-9,-9,77.9,9
20170103,울산,13.1,2.2,7.1,2.1,-9,-9,42.8,10.9
20170103,창원,11.7,2.7,6.2,1.3,-9,-9,53.5,9
20170103,광주,11.5,1.4,5.7,1,-9,-9,68.3,10.1
20170103,부산,14.2,3.8,7.9,2.6,-9,-9,46,10.4
20170103,통영,12.3,2.7,6.6,1.4,-9,-9,63.8,9.6
20170103,목포,10.3,2.2,5.4,2.5,-9,-9,87.6,8.1
20170103,여수,11.2,4.1,7.2,3.4,-9,-9,44.9,7.1
20170103,흑산도,9.1,4.6,6.4,3.6,-9,-9,82.3,4.5
20170103,완도,11.6,3.8,6.9,2.1,-9,-9,68.9,7.8
20170103,고창,9.6,-1,3.6,1.2,-9,-9,89,10.6
20170103,순천,10.4,-2.4,3.7,2.4,-9,-9,57.4,12.8
20170103,고산,9.1,1,3.6,5.4,-9,-9,74.5,8.1
20170103,홍성,8.8,-2.4,3.4,1.4,-9,-9,79.1,11.2
20170103,제주,11.7,6.9,9.1,2.2,-9,-9,66.8,4.8
20170103,고산(제주),11.1,7.8,9,6.7,-9,-9,70.8,3.3
20170103,성산,12.8,4.5,8.7,3.2,-9,-9,62,8.3
20170103,서귀포,15.5,8,11.2,1.5,-9,-9,75.1,7.5
20170103,진주,12,-2.5,2.5,0.4,-9,-9,68.4,14.5
20170103,강화,6.1,-4.8,0.7,1.2,-9,-9,73.6,10.9
20170103,양평,7.8,-3.8,0.8,0.7,-9,-9,76.8,11.6
20170103,이천,8.8,-2.9,2.2,1.3,-9,-9,64.1,11.7
20170103,인제,6.2,-4,1.2,2.2,-9,-9,60.1,10.2
20170103,홍천,7.7,-4,-0.3,0.7,-9,-9,79.8,11.7
20170103,태백,5.8,-2.7,1,1.7,-9,-9,44.5,8.5
20170103,정선군,6.5,-3.4,1.3,1.3,-9,-9,60.4,9.9
20170103,제천,6.7,-4.9,-0.6,1.3,-9,-9,74.3,11.6
20170103,보은,8.5,-3.7,1,1,-9,-9,74.4,12.2
20170103,천안,8.8,-3.1,2.1,1,-9,-9,74.3,11.9
20170103,보령,8.1,0,3.1,0.7,-9,-9,88.3,8.1
20170103,부여,8.5,-3.4,0.5,0.7,-9,-9,89.5,11.9
20170103,금산,9.3,-5.3,0.4,0.7,-9,-9,83.4,14.6
20170103,부안,9.1,-0.7,3.3,0.8,-9,-9,78.3,9.8
20170103,임실,9.1,-3.8,1.7,1,-9,-9,73.9,12.9
20170103,정읍,9,-0.7,3.2,0.7,-9,-9,73.4,9.7
20170103,남원,10.1,-2.4,2.2,1.6,-9,-9,69.1,12.5
20170103,장수,8.6,-4.7,0,1,-9,-9,73.9,13.3
20170103,고창군,10,-0.4,3.5,0.8,-9,-9,81.1,10.4
20170103,영광군,8.7,-2,2.7,1.3,-9,-9,79.5,10.7
20170103,김해시,11.9,2.1,6.3,1.8,-9,-9,54.5,9.8
20170103,순창군,9.8,-3.8,1.7,1.1,-9,-9,68.5,13.6
20170103,북창원,12.2,2.4,6.2,1.2,-9,-9,53,9.8
