관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20190102,동두천,1.6,-13,-6.7,1,-9,-9,46.1,14.6
20190102,파주,0.4,-16.1,-8.4,0.4,-9,-9,63.8,16.5
20190102,대관령,-2.6,-14,-9.1,4,-9,-9,47,11.4
20190102,춘천,1.4,-13.9,-7.5,0.9,-9,-9,60.8,15.3
20190102,백령도,-0.7,-2.8,-1.5,6.4,-9,-9,56.3,2.1
20190102,북강릉,5.1,-5.8,-1.4,1.8,-9,-9,24.6,10.9
20190102,강릉,6.3,-3.4,0,3.6,-9,-9,21,9.7
20190102,동해,4.9,-4.1,0.2,2.4,-9,-9,22,9
20190102,서울,0.2,-8.8,-4.9,1.7,-9,-9,42.8,9
20190102,인천,0,-6.4,-3.9,2.2,-9,-9,48.8,6.4
20190102,원주,0.1,-11,-5.7,0.6,-9,-9,53,11.1
20190102,울릉도,4.4,0.3,1.9,1.8,0,0,50,4.1
20190102,수원,1.5,-10.7,-5.3,1.1,-9,-9,61.1,12.2
20190102,영월,0.7,-12.1,-6,0.8,-9,-9,58.3,12.8
20190102,충주,0.7,-12.2,-6.6,1.1,-9,-9,57.9,12.9
20190102,서산,1.1,-8.7,-4.7,1.4,-9,-9,72,9.8
20190102,울진,6.7,-4.1,-0.1,2.8,-9,-9,29,10.8
20190102,청주,1.5,-7.2,-3.1,1.4,-9,-9,51.4,8.7
20190102,대전,2.9,-8.4,-3.3,1.2,-9,-9,64.1,11.3
20190102,추풍령,0.7,-6,-3.2,4.5,-9,-9,49.3,6.7
20190102,안동,2.8,-9,-3,2.1,-9,-9,43.8,11.8
20190102,상주,2.4,-5.4,-2.1,3,-9,-9,39.9,7.8
20190102,포항,6.5,-3.4,0.6,3.2,-9,-9,38.8,9.9
20190102,군산,2.8,-5.6,-1.8,1.7,-9,-9,71.8,8.4
20190102,대구,4.2,-4.2,-0.5,2.7,-9,-9,39.3,8.4
20190102,전주,2.7,-5.2,-1.6,1.4,-9,-9,71.6,7.9
20190102,울산,5.4,-3,0.5,2.7,-9,-9,32.8,8.4
20190102,창원,5.1,-4.2,-0.5,1.9,-9,-9,43.9,9.3
20190102,광주,4.2,-2.8,-0.1,1.7,-9,-9,62.4,7
20190102,부산,6.4,-2.5,1.2,3.2,-9,-9,34.6,8.9
20190102,통영,7.9,-2.6,1.4,2.4,-9,-9,45.1,10.5
20190102,목포,3.5,-1,1.3,4.2,0,-9,68.6,4.5
20190102,여수,5.2,-1.3,1.1,6.7,-9,-9,53.6,6.5
20190102,흑산도,4.4,2.2,3.2,8,0,-9,63.3,2.2
20190102,완도,5.2,0,2.4,2.6,-9,-9,58.8,5.2
20190102,고창,2.1,-4,-1.2,2.6,-9,-9,73.8,6.1
20190102,순천,3.1,-3.9,-1,3.4,0,-9,69.4,7
20190102,고산,1.8,-3.5,-2,3.9,-9,-9,75.3,5.3
20190102,홍성,1.7,-9.9,-4.6,0.7,-9,-9,70.3,11.6
20190102,제주,6.1,4.5,5.1,4,-9,-9,60.9,1.6
20190102,고산(제주),6.4,4.3,5.2,9.1,0,-9,64.8,2.1
20190102,성산,6.7,2.4,3.9,2.7,-9,-9,59.5,4.3
20190102,서귀포,8.4,3.6,5.2,0.9,-9,-9,63.6,4.8
20190102,진주,7,-6.9,-0.6,1,-9,-9,48.8,13.9
20190102,강화,-0.1,-11.2,-5.9,1.2,-9,-9,53.1,11.1
20190102,양평,1,-13.1,-6.4,1,-9,-9,50.6,14.1
20190102,이천,2.2,-13.7,-5.9,1.2,-9,-9,49.3,15.9
20190102,인제,-0.4,-14.5,-8.6,1.1,-9,-9,60.5,14.1
20190102,홍천,0.7,-14.4,-8,0.7,-9,-9,59.8,15.1
20190102,태백,-0.4,-10.7,-6.1,1.6,-9,-9,29,10.3
20190102,정선군,0.2,-12.4,-6.8,1.2,-9,-9,52.9,12.6
20190102,제천,-0.4,-15.5,-8.6,1.3,-9,-9,59.6,15.1
20190102,보은,1.8,-11.6,-5.7,1.1,-9,-9,62,13.4
20190102,천안,1.2,-11.7,-5.6,1.1,-9,-9,56,12.9
20190102,보령,1.7,-6.1,-2.7,1.2,-9,-9,68.5,7.8
20190102,부여,2.9,-10.1,-4.5,0.9,-9,-9,73.3,13
20190102,금산,2.1,-11.3,-5.2,0.9,-9,-9,66.8,13.4
20190102,부안,3.3,-4.8,-1.1,1.1,-9,-9,68.5,8.1
20190102,임실,2.5,-9,-4.5,1.3,-9,-9,76.3,11.5
20190102,정읍,2.3,-5.1,-1.9,1.3,-9,-9,79.8,7.4
20190102,남원,2.8,-8.2,-3.7,1.1,0,-9,72.1,11
20190102,장수,1.4,-10.1,-5.6,1.5,-9,-9,72.3,11.5
20190102,고창군,1.9,-5.5,-2.1,1.2,-9,-9,73.8,7.4
20190102,영광군,3,-3.6,-1.2,2,-9,-9,74.4,6.6
20190102,김해시,6.3,-4,0.2,3.1,-9,-9,42.8,10.3
20190102,순창군,2.1,-7.5,-2.9,1.3,0,-9,75,9.6
20190102,북창원,5.1,-3.6,0.3,2.1,-9,-9,40.6,8.7
20190102,양산시,7.2,-2.5,1.1,2.4,-9,-9,37.8,9.7
20190102,보성군,5.4,-4.6,0.9,4.3,-9,-9,59,10
20190102,강진군,4.9,-1,1.4,2.5,-9,-9,59.8,5.9
20190102,장흥,4.8,-2.7,1.2,2.8,-9,-9,62.3,7.5
20190102,해남,4,-3.6,0.1,1.5,-9,-9,65.4,7.6
20190102,고흥,4.9,-3.3,0.6,2.4,-9,-9,60.5,8.2
20190102,의령군,7.8,-7.7,-1.5,0.8,-9,-9,56.9,15.5
20190102,함양군,4.1,-8.9,-2,2.3,-9,-9,68.9,13
20190102,광양시,5.5,-2.3,0.9,3.5,-9,-9,47.6,7.8
20190102,진도군,5,1.7,2.7,3.7,-9,-9,59.4,3.3
20190102,봉화,2.9,-14.3,-5.5,1.6,-9,-9,45.5,17.2
20190102,영주,0.2,-9,-3.5,5.8,-9,-9,38.1,9.2
20190102,문경,2,-7.5,-2.9,3,-9,-9,32.5,9.5
20190102,청송군,2.4,-11.7,-4.4,2.1,-9,-9,49.4,14.1
20190102,영덕,4.2,-5.6,-1.2,3.4,-9,-9,34.3,9.8
20190102,의성,4.5,-12.4,-5.6,1.2,-9,-9,56.6,16.9
20190102,구미,3.7,-6.3,-1.8,1.1,-9,-9,54.5,10
20190102,영천,4.3,-6.1,-0.9,3.4,-9,-9,37.8,10.4
20190102,경주시,5.1,-6,0.1,3.4,-9,-9,41,11.1
20190102,거창,5,-9.1,-2.8,1.3,-9,-9,57.1,14.1
20190102,합천,6.4,-8.2,-1.8,1,-9,-9,53.6,14.6
20190102,밀양,6.1,-7.6,-2,1,-9,-9,48.5,13.7
20190102,산청,4.5,-4.9,-0.5,2.7,-9,-9,50.9,9.4
20190102,거제,6.9,-1.4,1.9,2,-9,-9,41.4,8.3
20190102,남해,6.5,-3.6,0.4,1,-9,-9,56.4,10.1
20190103,속초,4.6,-4.1,-0.4,1.5,-9,-9,27.3,8.7
20190103,북춘천,2.4,-15.1,-7.2,0.6,-9,-9,53.9,17.5
20190103,철원,1.2,-16.8,-8.8,0.5,-9,-9,58.3,18
20190103,동두천,3.2,-12.7,-5.3,0.8,-9,-9,41.8,15.9
20190103,파주,2.3,-16,-7.7,0.2,-9,-9,61.4,18.3
20190103,대관령,0.6,-16.2,-7.5,2.8,-9,-9,36.3,16.8
20190103,춘천,2.3,-13.7,-7.1,0.7,-9,-9,59.4,16
20190103,백령도,2.3,-3.1,-0.2,2.1,-9,-9,62.5,5.4
20190103,북강릉,5.1,-4.4,0.1,1.6,-9,-9,22.8,9.5
20190103,강릉,6.8,-3.2,1.2,2.5,-9,-9,19.8,10
20190103,동해,5,-3.4,0.6,1.7,-9,-9,25.9,8.4
20190103,서울,3.2,-8.4,-3.5,1.4,-9,-9,38.8,11.6
20190103,인천,2.4,-6.4,-2.6,2.1,-9,-9,45.6,8.8
20190103,원주,1.6,-11.3,-5.3,0.5,-9,-9,49,12.9
20190103,울릉도,4.9,0.4,2.2,1.5,-9,-9,49.9,4.5
20190103,수원,4.2,-10.1,-3.7,0.9,-9,-9,52.3,14.3
20190103,영월,2.6,-13.4,-5.8,0.5,-9,-9,57.1,16
20190103,충주,3.1,-12.7,-6.5,0.8,-9,-9,54.9,15.8
20190103,서산,3.9,-10,-4.1,0.9,-9,-9,68,13.9
20190103,울진,6.5,-3.9,1.1,2.5,-9,-9,25.8,10.4
20190103,청주,3.9,-8.1,-2.5,0.9,-9,-9,46,12
20190103,대전,4.3,-8.5,-2.7,0.8,-9,-9,55.8,12.8
20190103,추풍령,2.4,-8.9,-3.3,2.9,-9,-9,41.3,11.3
20190103,안동,5.3,-10.9,-2.8,1,-9,-9,39.6,16.2
20190103,상주,4.7,-4.9,-0.7,2.5,-9,-9,33.1,9.6
20190103,포항,6.7,-3,1.3,3.2,-9,-9,30.1,9.7
20190103,군산,3.3,-7.4,-1.9,0.7,-9,-9,73.8,10.7
20190103,대구,6.1,-3.6,0,2.3,-9,-9,30.1,9.7
20190103,전주,4.4,-7.1,-1.6,1.3,-9,-9,67,11.5
20190103,울산,7.7,-2.7,1.4,2.6,-9,-9,23.5,10.4
20190103,창원,5.1,-3,0.6,2.2,-9,-9,29.3,8.1
20190103,광주,6.5,-3.5,0.5,1.5,-9,-9,53,10
20190103,부산,8.4,-1.7,3,3.5,-9,-9,22,10.1
20190103,통영,9.2,-1.7,2.3,1.9,-9,-9,36,10.9
20190103,목포,4.2,-2.4,0.8,3.3,-9,-9,67.5,6.6
20190103,여수,7,-1.4,2.2,3.3,-9,-9,46.4,8.4
20190103,흑산도,5.4,2.4,3.5,5.6,-9,-9,69.8,3
20190103,완도,6.7,-1.1,2,1.6,-9,-9,56,7.8
20190103,고창,3.4,-5,-1.3,2.2,-9,-9,71.8,8.4
20190103,순천,6.1,-5.9,-0.9,2.6,-9,-9,56.6,12
20190103,고산,2.6,-4.7,-1.9,4.1,-9,-9,72.6,7.3
20190103,홍성,3.2,-10.6,-4.6,0.7,-9,-9,68,13.8
20190103,제주,8,3.5,5.1,2.6,-9,-9,60.1,4.5
20190103,고산(제주),6.6,4.4,5.3,6.7,-9,-9,65.4,2.2
20190103,성산,8,2.3,4.2,2.7,-9,-9,62,5.7
20190103,서귀포,10.6,2.6,7.1,1.3,-9,-9,71.6,8
20190103,진주,9.4,-8.9,-1.8,0.4,-9,-9,50,18.3
20190103,강화,2.9,-11.4,-4.3,1.2,-9,-9,51.1,14.3
20190103,양평,3.1,-13.6,-6.2,0.6,-9,-9,55.8,16.7
20190103,이천,3.6,-14.3,-5.7,0.7,-9,-9,52.1,17.9
20190103,인제,2.2,-15.4,-8.1,0.9,-9,-9,59.4,17.6
20190103,홍천,2.3,-14.9,-7.3,0.6,-9,-9,58.5,17.2
20190103,태백,3.2,-11.5,-4.9,1,-9,-9,29.1,14.7
20190103,정선군,2.2,-13.7,-6.9,1.1,-9,-9,54.9,15.9
20190103,제천,1.7,-15.9,-8.2,0.9,-9,-9,58.1,17.6
20190103,보은,3.8,-13.1,-5.9,0.4,-9,-9,57.5,16.9
20190103,천안,3,-12.9,-5.1,0.8,-9,-9,48.8,15.9
20190103,보령,4.3,-6.6,-2,1,-9,-9,64.4,10.9
20190103,부여,5.4,-10.9,-4.2,0.5,-9,-9,66.8,16.3
20190103,금산,4.5,-12.5,-5.2,0.6,-9,-9,58.5,17
20190103,부안,4.6,-7.6,-2.2,0.7,-9,-9,73.8,12.2
20190103,임실,4.6,-12.3,-4.9,0.8,-9,-9,64.8,16.9
20190103,정읍,3.8,-7.1,-2.5,1.1,-9,-9,80.3,10.9
20190103,남원,6.1,-9.3,-2.7,1.5,-9,-9,56.9,15.4
20190103,장수,3.8,-13.1,-6.1,1.1,-9,-9,63.9,16.9
20190103,고창군,3.2,-7,-2.6,1.3,-9,-9,73.4,10.2
20190103,영광군,3.3,-5.8,-2.1,1.9,-9,-9,72.8,9.1
20190103,김해시,8.1,-2.9,1.5,3.2,-9,-9,30,11
20190103,순창군,6.2,-10.1,-3,1,-9,-9,64.8,16.3
20190103,북창원,7.1,-3.6,1.2,1.5,-9,-9,30.9,10.7
20190103,양산시,9,-3,1.8,1.7,-9,-9,30.5,12
20190103,보성군,7.9,-3,1.1,4.1,-9,-9,50.1,10.9
20190103,강진군,6.3,-3.6,0.5,2.5,-9,-9,57.5,9.9
20190103,장흥,7,-5.2,0.3,2.2,-9,-9,58.1,12.2
20190103,해남,5.2,-7.8,-1.5,1.9,-9,-9,66.4,13
20190103,고흥,7.8,-4.9,0.2,1.3,-9,-9,55.6,12.7
20190103,의령군,8,-8.8,-2.3,0.7,-9,-9,58,16.8
20190103,함양군,8,-8.3,-2,1.1,-9,-9,57,16.3
20190103,광양시,7.7,-2.6,2,0.9,-9,-9,35,10.3
20190103,진도군,4.7,-1.1,1.9,3.1,-9,-9,62.6,5.8
20190103,봉화,2.7,-14.3,-6.5,1.3,-9,-9,49.4,17
20190103,영주,3.1,-11.9,-3.8,3,-9,-9,36.5,15
20190103,문경,4.6,-6.9,-1.6,2.5,-9,-9,25.5,11.5
20190103,청송군,3.4,-12.7,-5.5,1.1,-9,-9,48.3,16.1
20190103,영덕,5,-3.8,0.4,3.6,-9,-9,24.9,8.8
20190103,의성,5.8,-13.7,-5.7,0.9,-9,-9,50.3,19.5
20190103,구미,5.2,-6.3,-1.2,1.1,-9,-9,43.4,11.5
20190103,영천,6.1,-5.7,-1.1,2.2,-9,-9,32.6,11.8
20190103,경주시,6.6,-5.6,-0.4,3,-9,-9,35.3,12.2
20190103,거창,7,-10.9,-3.1,0.8,-9,-9,50.3,17.9
20190103,합천,7.2,-9.2,-2.6,0.9,-9,-9,54.4,16.4
20190103,밀양,7.9,-8.6,-1.6,0.9,-9,-9,40.5,16.5
20190103,산청,8,-5.2,-0.5,1.8,-9,-9,38.9,13.2
20190103,거제,8.4,-1,2,1.7,-9,-9,37,9.4
20190103,남해,6.9,-4,0.4,0.8,-9,-9,48.8,10.9
20190104,속초,6.3,-3.1,2.6,2.3,-9,-9,31.1,9.4
20190104,북춘천,2.8,-13.1,-4.8,0.8,-9,-9,60.6,15.9
20190104,철원,3.5,-14.1,-4.6,1.4,-9,-9,62.9,17.6
20190104,동두천,4.9,-10.8,-2.7,1.1,-9,-9,56.5,15.7
20190104,파주,3.7,-13.1,-4.9,0.6,-9,-9,75,16.8
20190104,대관령,0.5,-10.7,-5.1,4.3,-9,-9,46.3,11.2
20190104,춘천,2.9,-12,-4.6,0.9,-9,-9,65.1,14.9
20190104,백령도,5.2,-1.7,1.7,3.7,-9,-9,72,6.9
20190104,북강릉,8.9,-1.4,3.2,1.8,-9,-9,24.8,10.3
20190104,강릉,8.4,0.2,3.8,3.4,-9,-9,24.8,8.2
20190104,동해,8.7,-1.6,3.3,2.1,-9,-9,28.1,10.3
20190104,서울,4.1,-6.2,-1.1,1.2,-9,-9,55.5,10.3
20190104,인천,3.5,-4.3,-0.3,1.9,0,-9,67.6,7.8
20190104,원주,2.7,-9.8,-2.8,0.4,0,-9,51.8,12.5
20190104,울릉도,8.7,1.2,4.6,3,-9,-9,50.3,7.5
20190104,수원,4.2,-8.7,-2.3,0.6,-9,-9,73.9,12.9
20190104,영월,2.9,-11.5,-3.8,0.6,-9,-9,58.4,14.4
20190104,충주,3.5,-11.8,-4.1,0.6,-9,-9,58.3,15.3
20190104,서산,3.8,-8.5,-2.8,0.7,-9,-9,79.8,12.3
20190104,울진,10.6,-3.6,3.1,2.8,-9,-9,29,14.2
20190104,청주,3.8,-7.2,-1.2,0.8,-9,-9,51.9,11
20190104,대전,4.2,-8.1,-1.6,0.8,-9,-9,61.8,12.3
20190104,추풍령,2.7,-9.5,-1.5,3.1,-9,-9,43.9,12.2
20190104,안동,5.6,-10.7,-2.1,1.3,-9,-9,49.3,16.3
20190104,상주,5.1,-8,0.6,2,-9,-9,37.9,13.1
20190104,포항,9.5,-0.9,3.8,3.1,-9,-9,30.6,10.4
20190104,군산,3.9,-6.1,-1.1,0.2,-9,-9,64.3,10
20190104,대구,7.2,-6.8,0.9,1.7,-9,-9,38,14
20190104,전주,3.7,-6,-0.9,1,-9,-9,62.6,9.7
20190104,울산,10.9,-1.5,4.3,2.1,-9,-9,22.3,12.4
20190104,창원,5.8,-2.9,2.4,1.1,-9,-9,26.4,8.7
20190104,광주,3.9,-4.1,0.7,0.7,-9,-9,56.4,8
20190104,부산,8.2,1.4,5,3.1,-9,-9,22.3,6.8
20190104,통영,6.9,-1.9,3.4,1.4,0,-9,46.1,8.8
20190104,목포,3.1,-2.9,0.4,2.1,0,-9,68.6,6
20190104,여수,6.4,-0.4,3.1,2,0,-9,50,6.8
20190104,흑산도,5.6,2.7,3.8,3.8,0,-9,71.9,2.9
20190104,완도,4.9,-2.3,2.3,1,0,-9,55.8,7.2
20190104,고창,3.1,-6.2,-1.2,1.3,0,-9,75.3,9.3
20190104,순천,4.5,-8.5,-0.7,1.8,-9,-9,60.3,13
20190104,고산,3.6,-3.4,-0.6,4.2,-9,-9,53.1,7
20190104,홍성,4.5,-9.6,-2.1,0.9,-9,-9,73.8,14.1
20190104,제주,10,2.6,5.8,2.1,1.6,-9,77.5,7.4
20190104,고산(제주),9.8,4.2,6.5,5.2,0.2,-9,80.8,5.6
20190104,성산,10.7,1.3,6.2,2.2,0.3,-9,77,9.4
20190104,서귀포,11.8,6.6,9.3,0.8,3.2,-9,86.9,5.2
20190104,진주,6.1,-8.4,-0.4,0.3,-9,-9,45.8,14.5
20190104,강화,3.7,-9.2,-2.5,1.4,-9,-9,72.8,12.9
20190104,양평,2.1,-11.7,-4.3,0.6,-9,-9,55,13.8
20190104,이천,3.8,-12.2,-3.9,0.8,-9,-9,63.3,16
20190104,인제,3,-13.1,-3.9,2,-9,-9,58,16.1
20190104,홍천,3.6,-13,-4.3,0.8,-9,-9,61.1,16.6
20190104,태백,4,-9.9,-3.4,1.6,-9,-9,42.4,13.9
20190104,정선군,2.9,-12.5,-4.2,1,-9,-9,54,15.4
20190104,제천,1.8,-14.3,-5.6,1.1,-9,-9,59,16.1
20190104,보은,4.4,-12.3,-4,0.6,-9,-9,63.8,16.7
20190104,천안,4.4,-11.8,-3.3,0.6,-9,-9,61.8,16.2
20190104,보령,4,-6,-0.8,0.9,-9,-9,67.1,10
20190104,부여,3.3,-10.2,-3.6,0.5,-9,-9,68.8,13.5
20190104,금산,4.5,-11.9,-3.8,0.6,-9,-9,64.3,16.4
20190104,부안,3.5,-7.5,-1.3,0.5,-9,-9,67.5,11
20190104,임실,3.4,-11.2,-3.2,0.6,-9,-9,63.4,14.6
20190104,정읍,3.8,-7.4,-1.4,0.8,0,-9,74.4,11.2
20190104,남원,4.1,-8.9,-1.7,0.9,-9,-9,51.8,13
20190104,장수,4,-11.8,-3.9,1,-9,-9,60.8,15.8
20190104,고창군,-4.3,-7.4,-99,0.6,-9,-9,-9,3.1
20190104,영광군,1.3,-8,-2.4,0.9,-9,-9,72.4,9.3
20190104,김해시,7.3,-3.2,3.1,1.9,-9,-9,28.6,10.5
20190104,순창군,4.1,-9.5,-2.1,0.6,-9,-9,66.5,13.6
20190104,북창원,7.5,-4,2.6,0.8,-9,-9,30.5,11.5
20190104,양산시,8.4,-4.7,2.7,1.3,-9,-9,37.5,13.1
20190104,보성군,5.8,-8.3,0.8,2.6,-9,-9,57,14.1
20190104,강진군,4.7,-6,0.1,1.3,0.1,-9,62,10.7
20190104,장흥,5.5,-8.2,-0.3,1,0,-9,66.3,13.7
20190104,해남,2.4,-10,-2.6,0.9,0,-9,74.4,12.4
20190104,고흥,6.5,-7.1,-0.1,0.8,0,-9,63.8,13.6
20190104,의령군,8.5,-9,-0.5,0.5,-9,-9,50.6,17.5
20190104,함양군,6.8,-10.3,-0.9,1.2,-9,-9,59,17.1
20190104,광양시,7.2,-2.3,3.1,0.9,0,-9,36.3,9.5
20190104,진도군,4.6,-4.3,2.2,2,-9,-9,58,8.9
20190104,봉화,4.5,-13.8,-4,1.3,-9,-9,49.1,18.3
