관측시각 (KST),국내 지점번호,최고기온 (C),최저기온 (C),일 평균기온 (C),일 평균 풍속 (m/s),일강수량 (mm),최심 신적설 (cm),일 평균 상대습도 (%),일교차 (C)
20120101,부안,2.6,-4.5,-0.1,2.1,1,-9,79.4,7.1
20120101,임실,0.4,-6.6,-2.2,1.5,1,-9,76.8,7
20120101,정읍,1.9,-5,-0.2,1.4,1,-9,78.6,6.9
20120101,남원,2.1,-5.1,-0.8,1.7,2,-9,75.5,7.2
20120101,장수,1.1,-8.9,-2.1,2.1,2,-9,76.8,10
20120101,고창군,4.1,-2.7,0.7,2,1.5,-9,75.3,6.8
20120101,영광군,4.1,-1.5,0.8,3.6,2,-9,77.5,5.6
20120101,김해시,7.1,-1.8,2,2.6,0,-9,52.1,8.9
20120101,순창군,3.6,-4.5,-0.6,2,1.5,-9,76,8.1
20120101,북창원,6.8,-2.7,1.5,1.8,-9,-9,49,9.5
20120101,해남군,4.1,-2.2,1,2.2,0.5,-9,71.5,6.3
20120101,양산시,7.4,-1,2.7,2.6,0,-9,48.6,8.4
20120101,보성군,7.2,-1.1,2.5,4.4,0.3,-9,70.9,8.3
20120101,강진군,7,-0.2,2.6,3.3,0.4,-9,66.5,7.2
20120101,장흥,7.4,-0.1,2.8,3.8,0.3,-9,66.4,7.5
20120101,해남,7.6,0.3,2.3,2.2,-9,-9,69.4,7.3
20120101,고흥,7.3,-1,2.9,3.3,-9,-9,61.1,8.3
20120101,의령군,6.7,-5.9,-0.9,1.8,0.3,-9,76.5,12.6
20120101,함양군,4.2,-3.5,1.3,3.2,0,-9,65.9,7.7
20120101,광양시,5.7,-1.8,2.1,2.5,0,-9,62.9,7.5
20120101,봉화,2.9,-7.6,-2.9,2,-9,-9,64.1,10.5
20120101,영주,1.8,-4.8,-1,5.2,0.1,-9,58.5,6.6
20120101,문경,2.9,-6.6,-1.3,2.9,-9,-9,58.4,9.5
20120101,청송군,3.8,-7.9,-2.5,2.5,0.1,0.3,62.6,11.7
20120101,영덕,5.9,-1.4,1.2,4.2,-9,-9,54.4,7.3
20120101,의성,5,-8.3,-1.8,1.6,0.1,-9,61.6,13.3
20120101,구미,4.2,-4.6,0.1,2.4,0.4,-9,64.6,8.8
20120101,영천,6.2,-4.8,0.5,2.9,0.2,-9,57.4,11
20120101,경주시,5.8,-4.1,0.4,3.9,0.3,0.3,57.3,9.9
20120101,거창,4.3,-6.5,-1.4,2.2,0,-9,68.3,10.8
20120101,합천,7.3,-4.8,-0.1,1.4,-9,-9,60.3,12.1
20120101,밀양,7.5,-5.1,0,1.8,-9,-9,62.5,12.6
20120101,산청,5.5,-2.4,2.1,3.9,-9,-9,51.8,7.9
20120101,거제,7.6,-1.7,2.5,2.1,-9,-9,57.3,9.3
20120101,남해,6.5,-1.7,1.9,1.9,0,-9,60,8.2
20120102,속초,4,-2.9,-0.3,2.5,-9,-9,50.9,6.9
20120102,철원,-2.4,-14.8,-8.9,0.8,-9,-9,77.9,12.4
20120102,동두천,-0.8,-11.7,-6.8,1,-9,-9,75.8,10.9
20120102,파주,-0.9,-13.9,-7.6,0.8,-9,-9,79.4,13
20120102,대관령,-1.3,-16.4,-8.8,1.4,0.1,0.1,76.3,15.1
20120102,춘천,-2.1,-12.5,-7.6,0.7,-9,-9,78.1,10.4
20120102,백령도,-2.2,-4.7,-3.3,3.7,-9,-9,67.4,2.5
20120102,북강릉,3.6,-4.5,-0.9,2,0.6,0.9,64.9,8.1
20120102,강릉,4.7,-2.9,-0.1,3.1,0.5,-9,59.4,7.6
20120102,동해,4.6,-1.4,1,2.7,1,-9,59.9,6
20120102,서울,-1.2,-8.3,-4.8,2.3,-9,-9,66.5,7.1
20120102,인천,-0.1,-6.8,-3.6,2.1,-9,-9,62.6,6.7
20120102,원주,-1.3,-11.6,-6.5,0.9,-9,-9,69,10.3
20120102,울릉도,-0.2,-2.6,-1.3,6.6,0.8,0.6,84.3,2.4
20120102,수원,-0.7,-10.1,-4.8,1.1,-9,-9,75.5,9.4
20120102,영월,0.5,-12.3,-6.7,1,-9,-9,75.9,12.8
20120102,충주,-1,-12.3,-6.5,0.8,-9,-9,74.9,11.3
20120102,서산,1.7,-6.3,-2.4,1.2,-9,-9,75,8
20120102,울진,5.8,-2.6,1.1,2.9,0.5,0.5,59.8,8.4
20120102,청주,-0.5,-8.7,-4,1,-9,-9,69,8.2
20120102,대전,0.4,-8.2,-3.6,1,-9,-9,70,8.6
20120102,추풍령,-1.2,-8.7,-4.9,4.5,-9,-9,71.3,7.5
20120102,안동,2.6,-10,-4,1.3,-9,-9,60.6,12.6
20120102,상주,0.3,-7.3,-4,2.8,-9,-9,57.8,7.6
20120102,포항,6.8,-3.6,0.8,2.8,-9,-9,45.9,10.4
20120102,군산,1,-5.6,-2.2,1.2,-9,-9,71.6,6.6
20120102,대구,4.5,-4.4,-1,2.2,-9,-9,45.1,8.9
20120102,전주,1.9,-6.8,-2.4,1.2,-9,-9,69.3,8.7
20120102,울산,6.7,-4.8,0.3,2.3,-9,-9,50.6,11.5
20120102,창원,5.6,-3.5,0.7,2.3,-9,-9,42.1,9.1
20120102,광주,3.3,-4.9,-1,2.2,-9,-9,68.3,8.2
20120102,부산,8.3,-3.4,1.2,4.3,-9,-9,36.6,11.7
20120102,통영,7.2,-3.1,0.9,1.8,-9,-9,47.5,10.3
20120102,목포,2.5,-3,-0.3,2,-9,-9,68.5,5.5
20120102,여수,5.4,-3.9,0.1,5.7,-9,-9,45.4,9.3
20120102,흑산도,4.4,2.1,3.3,6.1,-9,-9,61.3,2.3
20120102,완도,5.1,-2.1,0.8,3.4,-9,-9,57.9,7.2
20120102,고창,2.9,-4.1,-1.1,2.2,-9,-9,76.8,7
20120102,순천,2.8,-6.6,-2.1,3.1,-9,-9,63.4,9.4
20120102,고산,1.7,-4.4,-2.2,3.6,-9,-9,81.5,6.1
20120102,제주,6,3.8,5.1,4.2,0,-9,58,2.2
20120102,고산(제주),7.1,4.3,5.8,9,-9,-9,57.6,2.8
20120102,성산,6.8,1.5,4.4,2.6,-9,-9,61.6,5.3
20120102,서귀포,10,1.9,5.6,1.8,-9,-9,61.9,8.1
20120102,진주,6.1,-9.3,-2.3,0.7,-9,-9,55.8,15.4
20120102,강화,-2.1,-11.1,-6.9,1.1,-9,-9,70,9
20120102,양평,-0.8,-12.3,-6.3,0.9,-9,-9,73.8,11.5
20120102,이천,-0.7,-12.8,-6.4,0.8,-9,-9,71,12.1
20120102,인제,-0.7,-8.4,-5.1,1.5,-9,-9,67.3,7.7
20120102,홍천,-0.6,-12.8,-7.2,0.6,-9,-9,70.8,12.2
20120102,태백,2.1,-10.3,-5,1.4,0.4,-9,64.4,12.4
20120102,정선군,0.3,-11.1,-6.1,2.1,-9,-9,72.4,11.4
20120102,제천,-1.5,-14.3,-8.5,1,-9,-9,69.6,12.8
20120102,보은,-1.1,-14.8,-7,0.7,-9,-9,67,13.7
20120102,천안,0.6,-10.1,-4,1.3,-9,-9,72.8,10.7
20120102,보령,1.2,-6.7,-2.3,0.9,-9,-9,71,7.9
20120102,부여,1.3,-8.2,-3.4,0.7,-9,-9,73,9.5
20120102,금산,0.6,-13.3,-6.2,0.4,-9,-9,76.8,13.9
20120102,부안,1.8,-5.8,-1.8,0.9,-9,-9,75.8,7.6
20120102,임실,0.9,-12.7,-5.7,1,-9,-9,75.5,13.6
20120102,정읍,2.7,-6.6,-1.8,0.9,-9,-9,68.6,9.3
20120102,남원,2.4,-9.7,-4.1,1.1,-9,-9,74.5,12.1
20120102,장수,0.2,-15.2,-7.9,0.8,-9,-9,79.5,15.4
20120102,고창군,2.5,-4,-1,1.4,-9,-9,69.1,6.5
20120102,영광군,2.2,-4.2,-1.5,1.5,-9,-9,70.6,6.4
20120102,김해시,6.5,-4.2,0.5,2.8,-9,-9,41.8,10.7
20120102,순창군,2.1,-7.9,-3,1.5,-9,-9,71.8,10
20120102,북창원,5.3,-4.5,-0.1,1.6,-9,-9,34.8,9.8
20120102,해남군,3.7,-6.9,-2.3,1.6,-9,-9,69.3,10.6
20120102,양산시,7.1,-3.5,1,1.7,-9,-9,38.6,10.6
20120102,보성군,4.6,-4.5,0,4,-9,-9,61.5,9.1
20120102,강진군,4.3,-4.3,-0.1,2.6,-9,-9,65.5,8.6
20120102,장흥,4.6,-5,0,2.8,-9,-9,63.6,9.6
20120102,해남,5.2,-4.1,0.2,1.6,-9,-9,67.8,9.3
20120102,고흥,5.5,-4.4,0.1,2.9,-9,-9,55.6,9.9
20120102,의령군,5.8,-9.3,-2.8,0.7,-9,-9,70,15.1
20120102,함양군,3,-9.2,-2.9,2.2,-9,-9,68,12.2
20120102,광양시,5.6,-4.6,0.2,2.4,-9,-9,51,10.2
20120102,봉화,1.8,-14.8,-7.4,1,-9,-9,72.1,16.6
20120102,영주,2.1,-11.6,-4.6,3.2,-9,-9,63.3,13.7
20120102,문경,1.9,-8.1,-3.9,2.6,-9,-9,53,10
20120102,청송군,1.8,-12.9,-6.2,0.6,-9,-9,68,14.7
20120102,영덕,4.9,-4.4,-0.4,3.2,-9,-9,48,9.3
20120102,의성,3.1,-13.4,-6.4,0.8,-9,-9,69.4,16.5
20120102,구미,2.3,-6.4,-2.8,2.7,-9,-9,57.8,8.7
20120102,영천,4.2,-7.2,-2.3,2.3,-9,-9,52.4,11.4
20120102,경주시,5,-6.2,-1.3,3.1,-9,-9,47.3,11.2
20120102,거창,4.6,-10.9,-4.3,1.6,-9,-9,63.9,15.5
20120102,합천,5.7,-9.1,-2.8,0.9,-9,-9,60.8,14.8
20120102,밀양,6,-8.4,-1.7,0.8,-9,-9,51.8,14.4
20120102,산청,4.6,-8.6,-2.2,2,-9,-9,52.9,13.2
20120102,거제,6.4,-2.6,1.1,1.5,-9,-9,44.1,9
20120102,남해,5,-6.4,-0.9,1,-9,-9,54.9,11.4
20120103,속초,3.7,-4.2,-0.8,2.8,-9,-9,41.1,7.9
20120103,철원,-2.4,-13.6,-7.9,0.9,1,1.2,78.1,11.2
20120103,동두천,-0.4,-10.4,-6.6,1.7,-9,-9,81.1,10
20120103,파주,-1.6,-12.1,-6.8,1.6,0.9,-9,81.3,10.5
20120103,대관령,-3.5,-14.4,-8.5,4.1,0.3,1,73,10.9
20120103,춘천,-1.8,-10.6,-6.3,1.3,0.1,0.1,77,8.8
20120103,백령도,-0.6,-6.5,-4,5.9,6,7,80.6,5.9
20120103,북강릉,3.8,-5.1,-1.3,2.7,-9,-9,43.5,8.9
20120103,강릉,5.5,-2.9,0,3.6,-9,-9,40.8,8.4
20120103,동해,4.6,-3.6,-0.2,2.5,-9,-9,41.1,8.2
20120103,서울,-0.2,-6.8,-4.5,2.5,0.4,0.6,68.3,6.6
20120103,인천,1.4,-5.2,-3.1,3.5,0,-9,65.5,6.6
20120103,원주,0.8,-10.4,-5.4,1.4,0.4,0.6,70.3,11.2
20120103,울릉도,1.1,-0.5,0.2,3.7,14.7,12.6,86.1,1.6
20120103,수원,0.9,-7.8,-4.6,1.4,0.6,1.1,78.8,8.7
20120103,영월,0.1,-11.4,-5.7,1.1,1.5,-9,76.9,11.5
20120103,충주,1.3,-9.7,-4.3,1.5,0,-9,67.6,11
20120103,서산,1.8,-4.5,-1.8,2.7,5.1,4.5,81.8,6.3
20120103,울진,5.3,-2.9,0.3,3.3,-9,-9,41.3,8.2
20120103,청주,1.9,-5.3,-2.8,1.1,0.1,0.2,72.3,7.2
20120103,대전,2.2,-5.8,-2.3,1.5,1.9,3.7,74.6,8
20120103,추풍령,1.5,-5.6,-2.5,3.5,1.5,-9,70.8,7.1
20120103,안동,2.6,-10.4,-3.7,1.7,0,-9,60.8,13
20120103,상주,2.3,-6.3,-2.3,2.6,0,-9,59.3,8.6
20120103,포항,4,-1.9,0.8,2.6,0,-9,51.4,5.9
20120103,군산,1.9,-3.8,-1.3,3.1,1.2,1.5,78.6,5.7
20120103,대구,3.8,-2.6,-0.1,2.1,1,2,56.1,6.4
20120103,전주,4,-4.7,-1.4,1.9,0.6,0.7,77.6,8.7
20120103,울산,3.8,-2.8,0.3,2.6,0,-9,50.1,6.6
20120103,창원,4.4,-1.5,1,2.7,0,-9,49.8,5.9
20120103,광주,3.1,-2.9,-0.4,1.7,2,2.5,82.1,6
20120103,부산,4.5,-1.9,0.9,2.8,-9,-9,44.9,6.4
20120103,통영,5.2,-2.1,1.4,2.2,-9,-9,56.5,7.3
20120103,목포,4.4,-1.8,0.2,3.5,1.7,0.4,75.1,6.2
20120103,여수,5.5,-1,1.4,5.5,0,-9,52.6,6.5
20120103,흑산도,5.7,-0.7,2.7,6.4,0.5,0.1,66.4,6.4
20120103,완도,5.2,-1.8,1.3,3.3,0.4,0.1,69.3,7
20120103,고창,2.7,-3.9,-0.7,3.2,1.4,3,83.9,6.6
20120103,순천,4.2,-2.9,-0.7,3.1,0.8,1.3,72.5,7.1
20120103,고산,2.1,-4.3,-1.7,5.8,2.3,2.3,86.6,6.4
20120103,제주,8.4,3.3,6,5.9,0.3,-9,51.9,5.1
20120103,고산(제주),9.3,1.2,6,10.7,1,-9,61.5,8.1
20120103,성산,9.4,1.5,4.7,2.5,1.5,-9,68,7.9
20120103,서귀포,9.8,3.3,6,2.9,0,-9,56.9,6.5
20120103,진주,5.7,-7.4,-1,1.2,0,-9,64.4,13.1
20120103,강화,-1.6,-10.2,-6.1,1.5,0,-9,77.1,8.6
20120103,양평,-0.3,-11,-5.6,1.4,0.1,-9,75.3,10.7
20120103,이천,0.3,-11.5,-5.8,1,1.1,-9,74.1,11.8
20120103,인제,-0.3,-10.2,-5.3,1.5,0,-9,67.1,9.9
20120103,홍천,0.3,-11.7,-5.9,1.1,0.2,-9,71.3,12
20120103,태백,-2,-11.1,-6,1.5,0.5,-9,55.3,9.1
20120103,정선군,0.2,-11.2,-5.7,2,0,-9,70.1,11.4
20120103,제천,-0.6,-13.8,-7.2,1.3,3.5,-9,67.9,13.2
20120103,보은,0.8,-8.9,-4.2,1.4,0.1,-9,67.4,9.7
20120103,천안,1.7,-7.4,-3.3,2.4,1,1.9,75.6,9.1
20120103,보령,1.8,-5.1,-2,1.6,4.1,6.9,78.8,6.9
20120103,부여,1.6,-7.1,-3.1,1.1,1.5,-9,81.3,8.7
20120103,금산,1.8,-9.8,-3.6,1.2,1,-9,75.1,11.6
20120103,부안,2.3,-3.9,-0.7,2,0.5,-9,79.1,6.2
20120103,임실,2.3,-8.6,-3.9,1.2,2.5,-9,80.9,10.9
20120103,정읍,2.9,-4.2,-1.3,1.4,1,-9,78.4,7.1
20120103,남원,2.9,-6.9,-2.5,1.6,1.5,-9,80,9.8
20120103,장수,2.1,-9.1,-4,2,1,-9,78.1,11.2
20120103,고창군,3.9,-3.9,-0.3,1.7,1.5,3,76.6,7.8
20120103,영광군,1.8,-4,-0.5,3,1.7,0.5,81.4,5.8
20120103,김해시,4.3,-2.5,0.6,2.9,-9,-9,50.8,6.8
20120103,순창군,2.6,-5.7,-2.1,1.8,1,3.2,79.4,8.3
20120103,북창원,4.1,-2.8,0.3,1.9,-9,-9,44.8,6.9
20120103,해남군,4.1,-5.3,-0.8,1.5,1,-9,76.6,9.4
20120103,양산시,4.7,-1.2,1.2,2.2,-9,-9,45.5,5.9
20120103,보성군,5.3,-2.6,0.8,4.2,0.2,-9,72.8,7.9
20120103,강진군,5,-2.8,0.3,2.4,1.5,-9,75,7.8
20120103,장흥,5.2,-3.3,0.3,2.7,1,-9,76.8,8.5
20120103,해남,5.5,-4.6,0,1.9,0.4,-9,81.5,10.1
20120103,고흥,5.2,-2.7,1,2.7,0,-9,65,7.9
20120103,의령군,4.7,-7.8,-1,1.6,-9,-9,69.8,12.5
20120103,함양군,3.8,-3.1,-0.4,2.7,1,2.1,68.8,6.9
20120103,광양시,5.7,-1.5,1.3,2.7,0,-9,62.1,7.2
20120103,봉화,1.1,-13.6,-5.8,1.5,-9,-9,63.5,14.7
20120103,영주,2.1,-9,-3,3.4,-9,-9,54.4,11.1
20120103,문경,3.1,-7.5,-2.9,2.1,-9,-9,53.6,10.6
20120103,청송군,1.3,-12,-4.8,1.3,0,-9,64,13.3
20120103,영덕,3.5,-3,-0.4,4.2,-9,-9,45.6,6.5
20120103,의성,2.7,-12.2,-4.3,1,0,-9,64.8,14.9
20120103,구미,3.4,-5.5,-1.2,2.1,1,-9,63,8.9
20120103,영천,3.8,-4.1,-1.2,2.7,0.1,-9,55.5,7.9
20120103,경주시,2.6,-3.2,-1.2,3.3,1,2.5,53.5,5.8
20120103,거창,3.1,-9.8,-3.9,1.9,0.7,1.5,77.4,12.9
20120103,합천,4.6,-7.5,-1.4,1.1,-9,-9,64.6,12.1
20120103,밀양,5.2,-6,-0.6,1.1,-9,-9,56,11.2
20120103,산청,4.8,-1.7,0.8,3.5,0.1,-9,52.9,6.5
20120103,거제,5.2,-1,1.7,2.2,-9,-9,52.4,6.2
20120103,남해,5.5,-3.8,1,1.4,-9,-9,58.3,9.3
20120104,속초,1.8,-5.6,-2.6,2.4,-9,-9,35.4,7.4
20120104,철원,-4.9,-14.5,-9.5,1.5,0,-9,62.9,9.6
20120104,동두천,-3.6,-11.7,-8.3,2,-9,-9,64.9,8.1
20120104,파주,-3.6,-12.8,-8.5,1.8,-9,-9,62.5,9.2
20120104,대관령,-7,-13.9,-11.4,5.3,-9,-9,69.4,6.9
20120104,춘천,-3.6,-12.1,-7.9,1.5,-9,-9,64.8,8.5
20120104,백령도,-3.8,-6.6,-5.3,5.8,0,-9,68.5,2.8
20120104,북강릉,2,-8,-3.7,2.3,-9,-9,40.3,10
20120104,강릉,1.8,-6.3,-3.1,4.5,-9,-9,39.3,8.1
20120104,동해,2,-5.7,-2.4,3.7,-9,-9,36,7.7
20120104,서울,-4.3,-9.6,-7.4,3.1,0,-9,55.4,5.3
20120104,인천,-3.6,-7.5,-5.7,5.5,-9,-9,56.5,3.9
20120104,원주,-3.6,-9.2,-7,1.9,-9,-9,52.8,5.6
20120104,울릉도,0.2,-3.2,-1.6,4.5,14.5,23.8,84.6,3.4
20120104,수원,-3.5,-8.6,-6.4,2.4,-9,-9,63.1,5.1
20120104,영월,-4.2,-11,-7.3,1.9,-9,-9,60.8,6.8
20120104,충주,-3,-10.6,-6.6,2.3,-9,-9,57,7.6
20120104,서산,-2.2,-4.7,-3.3,4.7,1,1.3,65,2.5
20120104,울진,3.2,-6.1,-2.4,3.6,-9,-9,38,9.3
20120104,청주,-2.9,-7.4,-5.4,1.5,1.1,1.8,69.4,4.5
20120104,대전,-2.2,-6.6,-4.6,2.1,0.9,3.7,70.6,4.4
20120104,추풍령,-4.3,-7.5,-6,5.3,0.2,-9,67.5,3.2
20120104,안동,-1.3,-7.1,-4.8,3.7,-9,-9,48.8,5.8
20120104,상주,-2.8,-7,-5.1,3.6,-9,-9,50.1,4.2
20120104,포항,2.2,-3.8,-1.5,3.3,-9,-9,43.4,6
20120104,군산,-2.1,-5.2,-3.6,3.1,5.3,9.3,82.8,3.1
20120104,대구,-0.4,-4.8,-3.2,3.2,0.5,1.5,51,4.4
20120104,전주,-1.3,-5,-3.3,2.7,2.2,4.5,67.9,3.7
20120104,울산,1.6,-3.9,-2.1,3.6,-9,-9,46.8,5.5
20120104,창원,2.2,-3.3,-1.1,2.5,-9,-9,44.1,5.5
20120104,광주,-0.4,-3.9,-2.2,1.7,2.7,4.8,79.5,3.5
20120104,부산,2.6,-3.4,-1.1,3.6,-9,-9,37.6,6
20120104,통영,2.8,-3.3,-0.5,4.1,-9,-9,46.1,6.1
20120104,목포,0.7,-3.3,-1.3,7,1.7,2.2,84.9,4
20120104,여수,1.1,-2.6,-1.5,6.7,-9,-9,51.4,3.7
20120104,흑산도,1.9,-2.2,0.6,10.8,0.6,0.3,74.4,4.1
20120104,완도,0.4,-3.1,-1.1,5.6,2.1,5,72.8,3.5
20120104,고창,-0.6,-4.3,-3,4.5,5.4,13.4,89.9,3.7
20120104,순천,-0.7,-4.3,-3.2,3.8,1.7,3.9,71.8,3.6
20120104,고산,-2.2,-5.9,-4.1,7.1,1.3,2.1,93.5,3.7
20120104,제주,4.1,1.4,2.8,8.1,2.2,0.5,65.5,2.7
20120104,고산(제주),4.6,0.5,3.2,15.4,1.8,0.2,69.9,4.1
20120104,성산,4.3,-0.1,1.8,3,4,1.6,71.1,4.4
20120104,서귀포,5,0.1,2.5,2.7,0.4,0.3,70.5,4.9
20120104,진주,2.2,-7.2,-1.7,2.2,-9,-9,43.3,9.4
20120104,강화,-4,-11.7,-7.6,1.8,-9,-9,60.5,7.7
20120104,양평,-3.2,-8.5,-6.4,2.6,-9,-9,57.1,5.3
20120104,이천,-2.3,-9.7,-6.8,1.6,0.1,-9,58.3,7.4
20120104,인제,-4.3,-12.7,-7.9,2.1,-9,-9,58.4,8.4
20120104,홍천,-3.1,-12.2,-8.2,1,-9,-9,64.4,9.1
20120104,태백,-3.9,-12.7,-9.1,2,-9,-9,53.8,8.8
20120104,정선군,-4.2,-10.1,-7.6,2.2,0,-9,57.5,5.9
20120104,제천,-5.4,-15.6,-9.9,2.2,0.4,-9,61.3,10.2
20120104,보은,-3.8,-8.8,-6,3,0,-9,62.5,5
20120104,천안,-3,-6.9,-5.2,3.3,2.4,3.5,70.5,3.9
20120104,보령,-2.6,-5.1,-3.7,2.8,4.7,9.8,73.6,2.5
20120104,부여,-1.9,-5.8,-3.8,2,0.5,-9,65.8,3.9
20120104,금산,-1.6,-7.2,-5,1.9,0.1,-9,63.3,5.6
20120104,부안,-0.8,-4.8,-3.1,2,2.5,-9,84.9,4
20120104,임실,-1.8,-8.3,-5.4,2.4,1,-9,69,6.5
20120104,정읍,-1.3,-5.1,-3.6,1.5,5.5,-9,80.4,3.8
20120104,남원,-1.2,-7.6,-4.6,2.2,3,-9,72.1,6.4
20120104,장수,-3.5,-7.7,-5.8,3.6,0.5,-9,65.8,4.2
20120104,고창군,-0.2,-4.1,-2.7,2.8,2.8,6.5,78.5,3.9
20120104,영광군,-0.5,-4.1,-2.4,4.5,3.4,8.5,81.1,3.6
20120104,김해시,2.2,-3.7,-1.1,3.9,-9,-9,39.4,5.9
20120104,순창군,-2,-4.9,-3.3,2.5,3,5.8,73,2.9
20120104,북창원,0.7,-4.1,-2,3.2,-9,-9,38.4,4.8
20120104,해남군,-0.8,-4.3,-2.4,2.8,0.5,-9,70.1,3.5
20120104,양산시,2.5,-2.5,-0.6,3.1,-9,-9,35.1,5
20120104,보성군,1.5,-3.7,-1.5,5.3,0,-9,73.4,5.2
20120104,강진군,0,-2.6,-1.4,3.8,2,5.1,75,2.6
20120104,장흥,0,-3.2,-1.4,4.1,1.7,-9,73.5,3.2
20120104,해남,0.8,-2.8,-1.3,2.6,4.5,-9,82.1,3.6
20120104,고흥,1.8,-4.1,-1.3,4,0,-9,65,5.9
20120104,의령군,3.4,-7.3,-1.7,3.5,0,-9,54.6,10.7
20120104,함양군,0.1,-4.4,-2.9,3.5,0.3,0.5,61,4.5
20120104,광양시,0.7,-3.2,-1.6,4.1,0,-9,59,3.9
20120104,봉화,-2,-11.4,-7.2,2.6,-9,-9,54.8,9.4
20120104,영주,-3.6,-7.6,-5.9,6.5,-9,-9,53.4,4
